     11397
    899.50   .103127
    899.58   .103025
    899.65   .102908
    899.73   .102998
    899.81   .103019
    899.89   .102930
    899.97   .103115
    900.04   .103004
    900.12   .102723
    900.20   .102825
    900.28   .102909
    900.36   .103231
    900.44   .103275
    900.51   .103038
    900.59   .102946
    900.67   .102905
    900.75   .102773
    900.83   .102594
    900.90   .102556
    900.98   .102947
    901.06   .103266
    901.14   .103264
    901.22   .103000
    901.30   .102764
    901.37   .102977
    901.45   .103031
    901.53   .102664
    901.61   .102509
    901.69   .102465
    901.77   .102459
    901.84   .102579
    901.92   .102650
    902.00   .102695
    902.08   .102751
    902.16   .102685
    902.24   .102556
    902.31   .102566
    902.39   .102570
    902.47   .102533
    902.55   .102400
    902.63   .102464
    902.71   .102673
    902.79   .102862
    902.86   .103081
    902.94   .102873
    903.02   .102427
    903.10   .102453
    903.18   .102759
    903.26   .102677
    903.34   .102607
    903.41   .102731
    903.49   .102517
    903.57   .102535
    903.65   .102622
    903.73   .102458
    903.81   .102643
    903.89   .102813
    903.97   .102592
    904.04   .102584
    904.12   .102509
    904.20   .102232
    904.28   .102289
    904.36   .102436
    904.44   .102527
    904.52   .102464
    904.60   .102200
    904.67   .102097
    904.75   .102219
    904.83   .102249
    904.91   .102198
    904.99   .102451
    905.07   .102571
    905.15   .102484
    905.23   .102434
    905.31   .102153
    905.39   .102168
    905.46   .102216
    905.54   .102073
    905.62   .101981
    905.70   .102091
    905.78   .102206
    905.86   .102106
    905.94   .102220
    906.02   .102335
    906.10   .102303
    906.18   .102176
    906.26   .102239
    906.33   .102383
    906.41   .102418
    906.49   .102156
    906.57   .101784
    906.65   .101692
    906.73   .101863
    906.81   .102042
    906.89   .102035
    906.97   .102016
    907.05   .101872
    907.13   .101712
    907.21   .101817
    907.29   .102013
    907.37   .101932
    907.44   .101993
    907.52   .102207
    907.60   .102237
    907.68   .101960
    907.76   .101859
    907.84   .101939
    907.92   .101905
    908.00   .101827
    908.08   .101960
    908.16   .102050
    908.24   .101876
    908.32   .101731
    908.40   .101640
    908.48   .101719
    908.56   .101842
    908.64   .101886
    908.72   .101809
    908.80   .101709
    908.88   .101754
    908.96   .101886
    909.03   .101927
    909.11   .101772
    909.19   .101643
    909.27   .101711
    909.35   .101647
    909.43   .101712
    909.51   .101602
    909.59   .101521
    909.67   .101556
    909.75   .101751
    909.83   .101913
    909.91   .101714
    909.99   .101429
    910.07   .101549
    910.15   .101926
    910.23   .101818
    910.31   .101604
    910.39   .101783
    910.47   .101816
    910.55   .101728
    910.63   .101770
    910.71   .101596
    910.79   .101635
    910.87   .101710
    910.95   .101719
    911.03   .101669
    911.11   .101315
    911.19   .101284
    911.27   .101430
    911.35   .101553
    911.43   .101453
    911.51   .101346
    911.59   .101211
    911.67   .101307
    911.75   .101543
    911.83   .101415
    911.91   .101608
    911.99   .101774
    912.07   .101539
    912.15   .101279
    912.23   .101284
    912.31   .101203
    912.39   .101119
    912.47   .101093
    912.55   .101291
    912.63   .101440
    912.71   .101423
    912.79   .101217
    912.87   .101281
    912.95   .101408
    913.03   .101360
    913.11   .101424
    913.20   .101466
    913.28   .101251
    913.36   .101107
    913.44   .101211
    913.52   .101274
    913.60   .101258
    913.68   .101317
    913.76   .101228
    913.84   .101079
    913.92   .101075
    914.00   .101059
    914.08   .100976
    914.16   .101245
    914.24   .101511
    914.32   .101359
    914.40   .101280
    914.48   .101252
    914.56   .101185
    914.64   .101101
    914.73   .101052
    914.81   .101224
    914.89   .101200
    914.97   .101266
    915.05   .101525
    915.13   .101408
    915.21   .101372
    915.29   .101280
    915.37   .101153
    915.45   .101147
    915.53   .101111
    915.61   .101259
    915.69   .101305
    915.77   .101224
    915.86   .101082
    915.94   .100916
    916.02   .101098
    916.10   .101176
    916.18   .100854
    916.26   .100733
    916.34   .101048
    916.42   .101313
    916.50   .101194
    916.58   .101076
    916.66   .101144
    916.75   .101153
    916.83   .101023
    916.91   .101084
    916.99   .101263
    917.07   .101312
    917.15   .101205
    917.23   .101177
    917.31   .101068
    917.39   .100995
    917.48   .100990
